commentView,commentScore,commentTitle,commentName
真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎真的好看哎,10,好看哎,王义龙_qq1316
垃圾  真的垃圾 除了拿男演员来堆  没什么内涵 唱个霸王别姬能对上嘴型？打个架还唱歌 ，，，直接看新白娘子传奇不是更好？？  那个日本女人说的日语那个恶心人  一个日本人反而汉语说的更地道  这是个煞笔？尤其是她突然的那一声笑 ，，太尼玛假了，我尴尬症都犯了  ，，，，演了好几集了，演的什么？光在下面、、、下面、、、、、、下面、、、、、、、就是吃面剧？能有点新意？就耍帅？跟盗墓笔记比啥  好歹看盗墓笔记还有点吸引眼球的点   这个垃圾片 我们两个人看的都睡着了  真浪费时间,2,恶心的看着睡着了,185****3183_m1162
还不错，跟盗墓笔记比起来少了点刺激和有幽默，不过多了神秘，风格，画面也很精致，有点电影的感觉，历史味儿挺浓，还是喜欢看下斗，不喜欢政治味道太浓，没劲。什么粽子，什么死人的，棺材大BOSS，最好做的逼真点儿，够刺激，给张大佛爷拔毛发的时候，就想看看手到底怎么了，就是不给画面，着急啊。悬疑情节挺让人好奇，希望可以一件连一件，看个过瘾,10,挺好,bobby029_bd1488
才看了没几集，吐槽的很多！有人说剧情拖拉，看了几集还不去盗墓。亲，这剧48集，一开始就想看高潮和刺激，你不如看A片！老九门是三叔编剧，虽然不可能完全还原小说的场景，但是作为作者肯定不会让剧情差太远！有人说演员演技不好，呵呵，除了那个日本老女人不喜，其他的我都觉得不错！演员都是三叔选的，肯定都是符合三叔心中的角色的！至少我本来是冲着陈伟霆和赵丽颖来的，结果迷上了张艺兴的二月红，虽然作为新人演技稚嫩，但是那细节表情处理的真是不错，看得出很努力也有进步!总体来说，这部剧很成功，比盗墓笔记好看！就是更新太慢了啊 ！！！！！,10,很期待的电视剧，没有失望，但是更新太慢！,箜響殘淗
"这更新速度也没谁了，不要告诉我VIP会员要等4个星期才会更新，那颗真是扯了淡！两份给张艺兴，其他就不说了，到处都是BUG，比如第一集要求封锁长沙火车站，然而第二集却说，进入长沙的铁道都被他炸了……，炸了还封锁真任性！这样的BUG数不胜数，我从来没有单独给谁打过分，不过演员的确需要好的导演和编剧，看张艺兴在好先生里表现就不错，到了这里来真不知道咋说，感觉好像横店僵尸片里的那些演员一样，演技浮夸，张艺兴的粉们别骂我啊，其实我还挺喜欢他的尤其是在极限挑战里，但这部剧中的表现真不咋滴，可能是编辑和导演的问题
！",2,糟糕……,隔壁老王668899
好喜欢佛爷和新月啊，佛爷铁骨柔情，又有点呆萌，新月机灵可爱，好般配啊，陈伟霆和赵丽颖演技真的好棒好喜欢佛爷和新月啊，佛爷铁骨柔情，又有点呆萌，新月机灵可爱，好般配啊，陈伟霆和赵丽颖演技真的好棒好喜欢佛爷和新月啊，佛爷铁骨柔情，又有点呆萌，新月机灵可爱，好般配啊，陈伟霆和赵丽颖演技真的好棒好喜欢佛爷和新月啊，佛爷铁骨柔情，又有点呆萌，新月机灵可爱，好般配啊，陈伟霆和赵丽颖演技真的好棒,10,好喜欢佛爷和新月啊，佛爷铁骨柔情，又有点呆萌，新月机灵可爱，好般配啊，陈伟霆和赵,189****1912_m1826
好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的,10,好喜欢新月小姐，赵丽颖演的好好啊，超喜欢赵丽颖的,189****1912_m1826
烂片一个  这种剧难道不应该找几个年纪大点的演员来演吗？ 都尼玛什么玩意 我特么是来看剧情的  不是看尼玛小鲜肉的  辣鸡导演 辣鸡演员  什么J8玩意呀？难道现在的国产片已经颓废成这个样子了吗？只能靠这点年轻的演员来吸引脑残粉的注意力了？原著剧情有改动 大家都能理解  你特么的什么玩意都往里加 草  这几个辣鸡演员能演出原著里的气魄吗？,2,俩字  辣鸡,183****4561_m1584
老九门听名字像军阀名门望族的斗争啊，咋儿女情长这么多。。。强行加戏可耻。。为了陈伟霆和张艺兴的脸坚持着，佛爷的大披风帅呆！服装都很好看，镜头剪辑的零碎，二十集了感觉啥都没看出，支线剧情真多，丫头终于go die 了 演员其实演的挺好的不出席戏，但刷屏太多，当年大师兄刷屏大家都很期待，这就是颜值啊。。希望下集能走上剧情任务，想看发狠的佛爷  妖艳黑化的二月红！！！,10,颜值高，服装 调色好，剧情太拖拉了！,手机号是多少呢
走心了。然后是八爷，也是一个鲜明的形象。有点胆小，活泼，有时会耍些小聪明，口是心非这一点特别可爱，很真实。最后还有一个可圈可点... 另外，赵丽颖跟陈伟霆及其它演员在这部戏里面都是演得挺到位的。其次，八爷的人物也是挺鲜活亮点的。这情节和角色都像是鬼吹灯之，艺兴的演技进步挺大的。这种题材的剧不多。但是都还不错的。,10,支持赵丽颖，加油！,爱吃披萨的延陵思源
"可能最开始以为跟盗墓笔记电视剧一个水平，所以老九门正片出来我已经很满足了！！！！    已经超出我的期待值很多了！调色不错，演员也选的很好。最重要的是颜值高啊，盆友们！！颜狗的狂欢！！！我也是原著追完的，真心觉得比盗墓笔记电视剧好多了，毕竟他们年纪都不大，演技是慢慢磨练的，真要一群大叔演，你们会看吗，估计吐槽更严重了，给他们点时间，以后会更好的
",10,很好看,光景orz
我评10分，但盗墓笔记我评20分。11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,10,11,孙星友
"看我评论
，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，
，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，
没啥说的了",10,超棒,138****8768_m2704
呵呵，看不下去了 ，，，，，，不想说烂片，不过真的是烂了。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,4,呵呵,Queen妞小妞
